id,title,description_de,description_en,subjects,spatial,temporal,created,filetype,mimetype,rights,dataProvider,isShownAt,isShownBy,API_Endpoint
234237,0646-10b_hannidorf_geschwärzt,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N, digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Altenwörth | Austria | Hannidorf | Kirchberg am Wagram | Niederösterreich | Tulln,,2024-08-19,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/234237.pdf,https://thanados.openatlas.eu/api/display/234237,https://thanados.openatlas.eu/api/entity/234237
210218,0774-40b_hofwies_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Hofwies*,,2023-10-09,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/210218.png,https://thanados.openatlas.eu/api/display/210218,https://thanados.openatlas.eu/api/entity/210218
224155,0702-10b_Henczing,"Terrain model of 0702-10b_Henczing;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2800000E4750000;
https://doi.org/10.48677/24e00519-1c40-4ec8-9f60-a10fae788017
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Henczing | Langenrohr | Neusiedl | Niederösterreich | Tulln,1200-1550 | Late Middle Ages,2024-03-15,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224155.glb,https://thanados.openatlas.eu/api/display/224155,https://thanados.openatlas.eu/api/entity/224155
224151,0694-10b_Heitzenhof,"Terrain model of 0694-10b_Heitzenhof;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Heitzenhof | Niederösterreich | Raabs an der Thaya | Unterpertholz | Waidhofen an der Thaya,1300-1500 | Late Middle Ages,2024-03-15,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224151.glb,https://thanados.openatlas.eu/api/display/224151,https://thanados.openatlas.eu/api/entity/224151
210217,0774-30b_hofwiesen_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | Late Middle Ages | Strayfinds | Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Großreinprechts | Hofwiesen* | Krems (Land) | Lichtenau im Waldviertel | Niederösterreich,1100-1500 | Late Middle Ages,2023-10-09,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/210217.png,https://thanados.openatlas.eu/api/display/210217,https://thanados.openatlas.eu/api/entity/210217
208140,0389-10b_engelmannschlag_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Kurt Bors Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Engelmannschlag | Horn | Niederösterreich,,2023-09-12,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/208140.png,https://thanados.openatlas.eu/api/display/208140,https://thanados.openatlas.eu/api/entity/208140
226865,2122-10b_zobansperge_geschwärzt,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Zobansperge,,2024-05-16,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/226865.pdf,https://thanados.openatlas.eu/api/display/226865,https://thanados.openatlas.eu/api/entity/226865
226864,2123-10b_zohensunsdorf,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Zohensunsdorf,,2024-05-16,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/226864.pdf,https://thanados.openatlas.eu/api/display/226864,https://thanados.openatlas.eu/api/entity/226864
226824,2126-20b_zulehen,"Text Kurt Bors, Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth.","Text Kurt Bors, sketch Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth.",Abandoned Farmstead | DeVill,Amstetten | Aschbach-Markt | Austria | Niederösterreich | St. Peter in der Au | Zulehen*,,2024-05-16,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/226824.pdf,https://thanados.openatlas.eu/api/display/226824,https://thanados.openatlas.eu/api/entity/226824
226822,2127-11b_zunkenhoefe,"Text Kurt Bors, Skizze Kurt Bors, Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Text Kurt Bors, sketch Kurt Bors, data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Niederösterreich | Raabs an der Thaya | Waidhofen an der Thaya | Zunkenhöfe,,2024-05-16,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/226822.pdf,https://thanados.openatlas.eu/api/display/226822,https://thanados.openatlas.eu/api/entity/226822
219764,Grosspoppen_fot_04,"Ruinen, Begehung am 22.05.1981; photo by N.N., digital version by Maria Christine Zingerle",,Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Modern Age | Ruins | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Allentsteig | Austria | Großpoppen | Niederösterreich | Zwettl,High Middle Ages | Late Middle Ages | Modern Age,2024-01-31,jpg,image/jpeg,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/219764.jpg,https://thanados.openatlas.eu/api/display/219764,https://thanados.openatlas.eu/api/entity/219764
234458,19760224_Strohschneider_an_Eminger_geschwärzt,"24.02.1976, Brief von Margarete Strohschneider an Erwin Eminger betreffend Wüstung 0283-10b Dietreichsdorf (Querverweis auf Manuskript von Manfred Kmoch), Digitalisat: Gabriele Scharrer-Liska","1976/02/24, letter from Margarete Strohschneider to Erwin Eminger regarding deserted village 0283-10b Dietreichsdorf and link to manuscript from Manfred Kmoch; digital version by Gabriele Scharrer-Liska",Wüstung | Abandoned Village | Abandoned Village | DeVill | Late Middle Ages | Modern Excavation | Strayfinds | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Dietreichsdorf | Hagenbrunn | Korneuburg | Niederösterreich,Late Middle Ages,2024-08-22,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/234458.pdf,https://thanados.openatlas.eu/api/display/234458,https://thanados.openatlas.eu/api/entity/234458
226819,19851204_Bors_an_Eminger_geschwärzt,"Schreiben von Kurt Bors an Erwin Eminger vom 04.12.1985 betreffend Wunsch, die von Eminger begangenen Wüstungen gemeinsam zu begehen; Digitalisat: Gabriele Scharrer-Liska","1985/12/04, letter from Kurt Bors to Erwin Eminger regarding surveying together deserted villages; digital version by Gabriele Scharrer-Liska",Höhenlage | Lage im Quellgebiet eines Fließgewässers | Steinbruch | Wüstung | Abandoned Village | Quarry | Abandoned Village | Acker | Archaeology | DeVill | Early Modern Age | High Middle Ages | Historical Maps | History | Höhenlage | Image Sources | Lage im Quellgebiet eines Fließgewässers | Late Middle Ages | Steinbruch | Strayfinds | Survey | Written Sources | Zeilendorf | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Aichenstuden | Auersthal | Auf dem Mühlratz FN | Austria | Bockfließ | Boreisdorph | Deutsch-Wagram | Großengersdorf | Gänserndorf | Helma | Helmahof | Hornsburg | In den sieben Brünnen FN | In öden Eigen FN | Kleinharras | Kreuttal | Matzen-Raggendorf | Mistelbach | Mühlradsberg FN | Niederösterreich | Rizendorf | Schleinbach | Tiemental | Ulrichskirchen | Ulrichskirchen-Schleinbach | Wendlingerhof | Wentling | Willradi,1000-1555 | 1100-1500 | 1100-1500 | 1100-1550 | 1100-1550 | 1100-1600 | 1600.0 | Early Modern Age | High Middle Ages | Late Middle Ages,2024-05-14,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/226819.pdf,https://thanados.openatlas.eu/api/display/226819,https://thanados.openatlas.eu/api/entity/226819
237666,1033-10b_mitigang,Scan 1033-10b_mitigang; Seitenanzahl: 2; Datenerhebung N.N. & Kurt Bors; digitale Version Jacqueline Huber/Nora Siegmeth,Scan 1033-10b_mitigang; number of pages: 2; data acquisition by N.N. & Kurt Bors; digital version by Jacqueline Huber/Nora Siegmeth,Wüstung | Abandoned Village | Abandoned Village | DeVill | Late Middle Ages | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Mitigang | Niederösterreich | Nußdorf ob der Traisen | Reichersdorf | Sankt Pölten (Land),Late Middle Ages,2024-10-15,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/237666.pdf,https://thanados.openatlas.eu/api/display/237666,https://thanados.openatlas.eu/api/entity/237666
224150,0690-10b_Heinrichslag,"Terrain model of 0690-10b_Heinrichslag;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Heinreichslag | Niederösterreich | Raabs an der Thaya | Süßenbach | Waidhofen an der Thaya,1100-1500 | High Middle Ages | Late Middle Ages,2024-03-15,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224150.glb,https://thanados.openatlas.eu/api/display/224150,https://thanados.openatlas.eu/api/entity/224150
224141,0673-10b_Hautzemperch,"Terrain model of 0673-10b_Hautzemperch;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2750000E4700000;
https://doi.org/10.48677/263fd705-d0c3-4e4b-a22b-15abd8b8dd33
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Hautzemperch | Niederösterreich | Nützling | Pyhra | Sankt Pölten (Land),1100-1525 | High Middle Ages | Late Middle Ages,2024-03-15,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224141.glb,https://thanados.openatlas.eu/api/display/224141,https://thanados.openatlas.eu/api/entity/224141
226554,1034-10b_mitterendorf,"Text J. Roskosny, Datenerhebung: N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Text, J. Roskosny, data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | Aerial Image Analysis | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Systematic Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Frohsdorf | KATZELSDORF | Katzelsdorf | Lanzenkirchen | Mitterendorf | Niederösterreich | Wiener Neustadt (Land),1100-1600 | High Middle Ages | Late Middle Ages,2024-05-07,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/226554.pdf,https://thanados.openatlas.eu/api/display/226554,https://thanados.openatlas.eu/api/entity/226554
219763,Grosspoppen_fot_03,"Ruinen, Begehung am 22.05.1981; photo by N.N., digital version by Maria Christine Zingerle",,Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Modern Age | Ruins | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Allentsteig | Austria | Großpoppen | Niederösterreich | Zwettl,High Middle Ages | Late Middle Ages | Modern Age,2024-01-31,jpg,image/jpeg,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/219763.jpg,https://thanados.openatlas.eu/api/display/219763,https://thanados.openatlas.eu/api/entity/219763
210138,0773-40b_hofstetten_pruellmuehle_kap_02,"Datengrundlage: Bundesamt für Eich- und Vermessungswesen; handschriftliche Bearbeitung: Kurt Bors., digitale Version Nora Siegmeth/Jacqueline Huber, Georeferenzierung Roland Filzwieser.","Base data by Bundesamt für Eich- und Vermessungswesen (BEV), adaption by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Hofstätten 3* | Hofstätten-Prüllmühle* | Niederösterreich | Oberedlitz | Thaya an der Thaya | Waidhofen an der Thaya,1200-1400 | High Middle Ages | Late Middle Ages,2023-10-06,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/210138.png,https://thanados.openatlas.eu/api/display/210138,https://thanados.openatlas.eu/api/entity/210138
