parent_id,name,id,type,path,description,begin_from,begin_to,end_from,end_to,class,geometry,lon,lat,devill_endpoint,API_Endpoint
173261,Ditch 001,173629,Ditch,Feature > Ditch,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.337465197,48.723643543],[16.33768145,48.723630272],[16.337947324,48.723606385],[16.337989904,48.723603288],[16.338143125,48.723568563],[16.338257119,48.723550869],[16.338391565,48.723535829],[16.338528357,48.723521452],[16.338591054,48.723507739],[16.338736564,48.723464609],[16.338801943,48.723455762],[16.338862628,48.72345355],[16.338957176,48.723439173],[16.339025237,48.723419931],[16.339202262,48.723378791],[16.339452378,48.72332416],[16.33956939,48.72329231],[16.339665279,48.723273288],[16.339767538,48.723235245],[16.339761838,48.723212242],[16.339704171,48.723231043],[16.339659914,48.723236572],[16.339553297,48.723269749],[16.339398399,48.723305138],[16.339233778,48.723343181],[16.338855922,48.723426124],[16.338729523,48.723433865],[16.338623241,48.723469254],[16.338546127,48.723490929],[16.338413358,48.723511941],[16.338226274,48.723539146],[16.338131391,48.723549321],[16.338026449,48.723562812],[16.337864175,48.723590681],[16.337626129,48.723607933],[16.33744441,48.723618328],[16.337465197,48.723643543]]]}",,,https://devill.oegmn.or.at/entity/173629,https://thanados.openatlas.eu/api/entity/173629
173261,Ditch 002,173631,Ditch,Feature > Ditch,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.337614059,48.723688663],[16.337744147,48.723697068],[16.337834671,48.72369176],[16.337946318,48.723682028],[16.338084452,48.723660574],[16.338188387,48.723636023],[16.338261478,48.723615453],[16.33838553,48.723596432],[16.338503212,48.723576304],[16.338620223,48.723553965],[16.338740923,48.723532069],[16.338907555,48.723505306],[16.338976622,48.723488717],[16.339043342,48.723469696],[16.339116767,48.723458195],[16.339191869,48.72344426],[16.339309551,48.723410641],[16.339385323,48.723394937],[16.339559667,48.723356673],[16.339601912,48.723327035],[16.33952044,48.723338094],[16.339372583,48.723369723],[16.339262947,48.723398255],[16.339197569,48.723411083],[16.339096315,48.723441385],[16.338999085,48.72346107],[16.33889515,48.723482967],[16.338737234,48.723513268],[16.338493153,48.723560822],[16.338422075,48.723569448],[16.338287964,48.723582497],[16.338157542,48.723612578],[16.3380697,48.723633369],[16.33799661,48.723651063],[16.3379604,48.723657919],[16.337822601,48.723677383],[16.337754205,48.723678047],[16.33770626,48.723678268],[16.337614059,48.723688663]]]}",,,https://devill.oegmn.or.at/entity/173631,https://thanados.openatlas.eu/api/entity/173631
173261,Ditch 003,173633,Ditch,Feature > Ditch,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.342051104,48.721723674],[16.342117488,48.721672358],[16.342293844,48.721566188],[16.342448071,48.721475059],[16.342548653,48.721433033],[16.342681423,48.721383044],[16.342667341,48.72136181],[16.34248428,48.721433033],[16.34237431,48.7214901],[16.342333406,48.72151443],[16.342267022,48.721552475],[16.34221606,48.721582556],[16.342117488,48.721637411],[16.342069879,48.721674128],[16.342050433,48.721692265],[16.342028305,48.721722347],[16.342051104,48.721723674]]]}",,,https://devill.oegmn.or.at/entity/173633,https://thanados.openatlas.eu/api/entity/173633
173261,Ditch 004,173635,Ditch,Feature > Ditch,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.342126876,48.721724116],[16.34221606,48.721679436],[16.342470869,48.721585874],[16.342625096,48.72152372],[16.342735738,48.721489436],[16.342720985,48.721465769],[16.342529207,48.721544291],[16.342384033,48.721596491],[16.342272051,48.721639623],[16.342204325,48.721659751],[16.342130229,48.721694477],[16.342105418,48.72170996],[16.342126876,48.721724116]]]}",,,https://devill.oegmn.or.at/entity/173635,https://thanados.openatlas.eu/api/entity/173635
,Grafenwasen,198234,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"0546-10b Grafenwasen

Weiteres Fundmaterial aus der Wüstung Grafenwasen ist im Museum Laa an der Thaya vorhanden.
Grafenwasen. Die Herrschaft Kirchstetten nahm einen Teil dieses verödeten Dorfes in Besitz, das wahrscheinlich die Ungarn zerstört hatten. (Martel 1932, 200)

4. Grafenwasen (Wasen ist wohl ein mit Gras bewachsener Erdhügel; es gibt eine Reihe von Orten mit altem Adelssitz, die diesen Namen tragen). Die Herrschaft Kirchstetten soll einen Teil dieses verödeten Ortes in Besitz genommen haben. Da in Falkenstein die Mär geht, in dem als Katastralgemeinde zu Kirchstetten gehörigen Hausleitnerwald sei einmal ein Dorf gestanden, denkt man unwillkürlich, daß Grafenwasen hier zu suchen sei. In Kirchstetten weiß man jedoch nichts davon! Auffallend ist, daß der Neudorfer Hausberg (östliches Ortsende) früher Wasenberg geheißen hat und es in der Nähe desselben 1787 den Flurnamen „Wasenlussen“ gegeben hat. (Zelesnik 1959 80)",,,,,place,"{""type"":""Polygon"",""coordinates"":[[[16.441192925,48.784392068],[16.440820098,48.784217106],[16.44048214,48.784066885],[16.440254152,48.783927268],[16.439945698,48.783653334],[16.439744532,48.783301637],[16.439419985,48.782753761],[16.439218819,48.782345502],[16.439157128,48.782182904],[16.438827217,48.781696875],[16.438475847,48.781083587],[16.438435614,48.780839684],[16.438501328,48.780678849],[16.438643485,48.780508292],[16.438781619,48.780420805],[16.439004242,48.780337735],[16.4392443,48.780281177],[16.439512521,48.780260852],[16.439751238,48.780336852],[16.439953744,48.780435828],[16.440188438,48.780648803],[16.440533102,48.780956334],[16.440793276,48.781244421],[16.440876424,48.781407022],[16.440978348,48.781583762],[16.441274397,48.781928844],[16.441563405,48.782267296],[16.441604644,48.782331584],[16.44167304,48.782430335],[16.441689134,48.782459938],[16.441694163,48.782473194],[16.441790387,48.782618559],[16.441965401,48.782886533],[16.442114934,48.783115404],[16.442233957,48.783296556],[16.442341916,48.783453185],[16.442362368,48.783550609],[16.442379802,48.783611802],[16.442380138,48.783660625],[16.442384161,48.783761362],[16.442365721,48.783844646],[16.442120969,48.784082349],[16.441950984,48.784170272],[16.441798098,48.784214676],[16.441579163,48.78427874],[16.441192925,48.784392068]]]}",48.78229944,16.4403926836018,https://devill.oegmn.or.at/entity/198234,https://thanados.openatlas.eu/api/entity/198234
,Witrichesdorf,205037,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"2065-10b Witrichesdorf
Lesart unsicher, wohl ""Waltrichesdorf"" zu lesen.",,,,,place,,,,https://devill.oegmn.or.at/entity/205037,https://thanados.openatlas.eu/api/entity/205037
,Witzmannesdorf,205039,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"2066-10b Witzmannesdorf
Lage nicht bestimmbar.
HONB W412",,,,,place,,,,https://devill.oegmn.or.at/entity/205039,https://thanados.openatlas.eu/api/entity/205039
,Wizeperin,205041,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"2067-10b Wizeperin
Um Pöggstall, Lesart unsicher.",,,,,place,,,,https://devill.oegmn.or.at/entity/205041,https://thanados.openatlas.eu/api/entity/205041
,Wizilinisdorf,205043,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"2068-10b Wizilinisdorf
HONB W410. *Witzleinsdorf.
1416 (FRA II/52; S.141); 1475Hof (FRA II/55, S.77).
Bei Höbenbach und Krustetten, GB Krems.
FIN ""Witzlhof, Witzlholz"",",,,,,place,,,,https://devill.oegmn.or.at/entity/205043,https://thanados.openatlas.eu/api/entity/205043
,Wizzokel,205045,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"2069-10b Wizzokel beneficium
Angeblich im Bergname Weißjakel fortlebend. Zu slav. rysok. ""hoch"" mit deutscher Abteilungssilbe.",,,,,place,,,,https://devill.oegmn.or.at/entity/205045,https://thanados.openatlas.eu/api/entity/205045
,Wolcking,205047,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"2070-10b Wolcking
HONB W467. *Wolking.
1477 behaust (GB XIII, S.13).
Bei Seiterndorf, GB Pöggstall.
FIN ""Wolkau, Wulka"".",,,,,place,,,,https://devill.oegmn.or.at/entity/205047,https://thanados.openatlas.eu/api/entity/205047
,Wolfcozesdorf,205049,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"2071-10b Wolfcozesdorf
Um Ulmerfeld.",,,,,place,,,,https://devill.oegmn.or.at/entity/205049,https://thanados.openatlas.eu/api/entity/205049
,Wolfcrimesdorf,205051,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"2072-10b Wolfcrimesdorf
zwischen Erlaf und Pielach zu suchen.",,,,,place,,,,https://devill.oegmn.or.at/entity/205051,https://thanados.openatlas.eu/api/entity/205051
,Wolfesgruobe,205053,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"2073-10b Wolfesgruobe
HONB W452
Lage unbekannt",,,,,place,,,,https://devill.oegmn.or.at/entity/205053,https://thanados.openatlas.eu/api/entity/205053
198234,Pit 001,198247,Pit-dwelling,Feature > Pit-dwelling,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.440728232,48.780374189],[16.440704763,48.780350107],[16.440700069,48.780342375],[16.440700069,48.780336631],[16.440704428,48.780332654],[16.440718174,48.780328677],[16.440730244,48.780328014],[16.440735273,48.780333096],[16.440763101,48.780360933],[16.440760083,48.78036491],[16.440737285,48.780374851],[16.440728232,48.780374189]]]}",,,https://devill.oegmn.or.at/entity/198247,https://thanados.openatlas.eu/api/entity/198247
198234,Pit 002,198249,Pit-dwelling,Feature > Pit-dwelling,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.440440733,48.78044356],[16.440476105,48.780432956],[16.44047929,48.780430857],[16.440478284,48.780427433],[16.440470237,48.780416607],[16.440465711,48.780415061],[16.440459341,48.78041484],[16.440429166,48.780425002],[16.440425981,48.780429531],[16.440426819,48.780432624],[16.440435033,48.780442014],[16.440440733,48.78044356]]]}",,,https://devill.oegmn.or.at/entity/198249,https://thanados.openatlas.eu/api/entity/198249
198234,Pit 003,198251,Pit-dwelling,Feature > Pit-dwelling,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.440499909,48.780491944],[16.440497227,48.780497467],[16.440501586,48.780503211],[16.440508962,48.780507409],[16.440518349,48.78051006],[16.440527067,48.780509397],[16.440537795,48.780506967],[16.440552548,48.780500118],[16.440558583,48.780492827],[16.440559588,48.780488188],[16.440554895,48.780485316],[16.440545507,48.780481118],[16.440531425,48.780480014],[16.440522708,48.780480897],[16.440516673,48.780484211],[16.440499909,48.780491944]]]}",,,https://devill.oegmn.or.at/entity/198251,https://thanados.openatlas.eu/api/entity/198251
198234,Pit 004,198253,Pit-dwelling,Feature > Pit-dwelling,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.440353813,48.780503543],[16.440370157,48.780503929],[16.440374348,48.780502935],[16.440378623,48.780500173],[16.440381976,48.780489016],[16.440380383,48.78048631],[16.440377366,48.780484487],[16.440373845,48.780483769],[16.440362111,48.780482389],[16.440358674,48.780482333],[16.440355657,48.780483714],[16.440353729,48.780485592],[16.440350879,48.78049454],[16.440347442,48.780497854],[16.440343754,48.780500284],[16.440342329,48.78050288],[16.440344425,48.780504868],[16.440349203,48.780504426],[16.440353813,48.780503543]]]}",,,https://devill.oegmn.or.at/entity/198253,https://thanados.openatlas.eu/api/entity/198253
198234,Pit 005,198255,Pit-dwelling,Feature > Pit-dwelling,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.440258343,48.780575455],[16.440296564,48.780572362],[16.440307293,48.780569379],[16.440309305,48.780564629],[16.440307964,48.780559437],[16.44030679,48.780554798],[16.440301426,48.780553362],[16.440290194,48.780554577],[16.440284159,48.780551484],[16.440278459,48.780551263],[16.440272089,48.780554577],[16.440250464,48.780555461],[16.440248284,48.78055767],[16.44024644,48.780561647],[16.440247614,48.780566286],[16.440251973,48.780572472],[16.440258343,48.780575455]]]}",,,https://devill.oegmn.or.at/entity/198255,https://thanados.openatlas.eu/api/entity/198255
198234,Pit 006,198257,Pit-dwelling,Feature > Pit-dwelling,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.440161951,48.780674651],[16.440183073,48.780700279],[16.440188773,48.780703372],[16.440197155,48.780704698],[16.440205872,48.780701163],[16.44020956,48.780696081],[16.440207548,48.78068614],[16.440186426,48.780666256],[16.440180726,48.780661396],[16.44017268,48.780663163],[16.440160945,48.780669349],[16.440161951,48.780674651]]]}",,,https://devill.oegmn.or.at/entity/198257,https://thanados.openatlas.eu/api/entity/198257
198234,Pit 007,198259,Pit-dwelling,Feature > Pit-dwelling,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.440120041,48.780759046],[16.440173015,48.780750872],[16.440183744,48.780752418],[16.440190449,48.78075772],[16.440191455,48.780764569],[16.440186426,48.780768767],[16.440145187,48.780778046],[16.44013714,48.780777604],[16.440129429,48.780773848],[16.440122724,48.780769209],[16.440117024,48.780763685],[16.440120041,48.780759046]]]}",,,https://devill.oegmn.or.at/entity/198259,https://thanados.openatlas.eu/api/entity/198259
198234,Pit 008,198261,Pit-dwelling,Feature > Pit-dwelling,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.440034211,48.780657971],[16.440076791,48.780657861],[16.440083161,48.780658082],[16.440083999,48.780656535],[16.44008467,48.780653221],[16.440083496,48.780649797],[16.440080144,48.780646925],[16.44007327,48.780644826],[16.440063044,48.78064328],[16.440034546,48.780642286],[16.440031528,48.780643942],[16.440030523,48.780656425],[16.440034211,48.780657971]]]}",,,https://devill.oegmn.or.at/entity/198261,https://thanados.openatlas.eu/api/entity/198261
198234,Ditch 001a,198264,Moat,Feature > Ditch > Moat,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.440188438,48.781179911],[16.440150887,48.78120112],[16.440111995,48.781217027],[16.440074444,48.781223213],[16.440011412,48.781226747],[16.439949721,48.781219678],[16.439901441,48.781207306],[16.439838409,48.781189632],[16.439795494,48.781166656],[16.439755261,48.781134842],[16.439727098,48.781106564],[16.439709663,48.781075634],[16.439704299,48.781042937],[16.439702958,48.781019961],[16.439712346,48.78097931],[16.439733803,48.780949264],[16.439770013,48.780923637],[16.439798176,48.780901544],[16.439833045,48.780891823],[16.43985182,48.780882102],[16.439816952,48.780870614],[16.439771354,48.780867963],[16.439732462,48.780882102],[16.43970564,48.780904195],[16.439680159,48.780929823],[16.439650655,48.780953683],[16.439631879,48.780981961],[16.439619809,48.781008472],[16.439617127,48.781037635],[16.43962115,48.781073867],[16.43963322,48.78109861],[16.439658701,48.781133075],[16.439680159,48.781154284],[16.439708322,48.781174609],[16.439745873,48.781195818],[16.439771354,48.781212608],[16.439803541,48.781226747],[16.439843774,48.781238235],[16.439886689,48.781249724],[16.43992424,48.781258561],[16.439977884,48.78126563],[16.440031528,48.781269165],[16.440103948,48.781257677],[16.440145522,48.781247956],[16.440181732,48.781235584],[16.440205872,48.781227631],[16.44022733,48.781207306],[16.440244764,48.781190516],[16.440236717,48.781174609],[16.440211236,48.781169307],[16.440188438,48.781179911]]]}",,,https://devill.oegmn.or.at/entity/198264,https://thanados.openatlas.eu/api/entity/198264
198234,Ditch 001b,198266,Moat,Feature > Ditch > Moat,,,,,,feature,"{""type"":""Polygon"",""coordinates"":[[[16.439967155,48.780816708],[16.440011412,48.780810522],[16.440074444,48.780809638],[16.440117359,48.780815824],[16.440144181,48.780824661],[16.440189779,48.780837917],[16.440225989,48.780855591],[16.44025147,48.780871498],[16.440286338,48.780901544],[16.440307796,48.780926288],[16.440330595,48.780946613],[16.440339983,48.780974008],[16.440346688,48.781005821],[16.440346688,48.781034984],[16.440341324,48.781063262],[16.440329254,48.781090657],[16.440323889,48.781109215],[16.440307796,48.78112954],[16.440287679,48.781140144],[16.440262198,48.781148982],[16.440242082,48.781141912],[16.440231353,48.781127773],[16.440240741,48.781104796],[16.440254152,48.781091541],[16.440274268,48.781065913],[16.440284997,48.781042053],[16.440282315,48.781019961],[16.440282315,48.780996984],[16.440276951,48.780974892],[16.440266222,48.780951915],[16.440243423,48.780925404],[16.440230012,48.780906846],[16.44019112,48.780890939],[16.440164298,48.780875916],[16.440133452,48.780863545],[16.440103948,48.780854707],[16.440070421,48.780850289],[16.440043598,48.780850289],[16.440010071,48.780856475],[16.439985931,48.780859126],[16.439963132,48.780856475],[16.439945698,48.780840568],[16.439947039,48.780828196],[16.439967155,48.780816708]]]}",,,https://devill.oegmn.or.at/entity/198266,https://thanados.openatlas.eu/api/entity/198266
